video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,Os contextos específicos fornecidos fazem sentido? Alguma outra explicação poderia ser incluída?,punchlines,Os trechos selecionados realmente contribuem para a comicidade do texto? Há algum outro trecho que caiba ser destacado?,joke_explanation,A explicação está clara e bem fundamentada? Está coerente com os elementos do texto? De fato é isso que torna o texto engraçado? Que outra ideia poderia ser explicada?,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,Os estilos cômicos atribuídos fazem sentido? Algum outro estilo deveria ser incluído?,Algum estilo cômico deveria ser removido?,annotator_ID
https://www.youtube.com/shorts/5G2WJYOQdW4?feature=share,Pernambuco,"Eu não sei se vocês sabem, mas aqui no Rio de Janeiro eu sou paraíba. Lá em São Paulo eu sou baiano. Eu me sinto um Trakinas. Aqui é biscoito, lá é bolacha. Aqui é... decidam. Onde é que é? O que é que tá no meu gene? É a preguiça ou a cabeça grande? O menino disse que a cabeça grande ele tem. É que eu não posso esconder, né? Minha cabeça é gigante, menino. É gigante. No Nordeste o povo dizia que minha cabeça era grande. Mas é o estereótipo que eu digo assim, pô, tudo bem, coincidência, né? Ah, não é que todo mundo lá tem cabeça grande. Eu tenho cabeça grande, é uma coincidência. Não é que todo mundo lá é pobre. Não é que todo mundo lá vem pro Rio de Janeiro em busca de emprego. Coincidências existem.",Stand-up,Trakinas é uma marca de biscoito.,,"Eu me sinto um Trakinas. Aqui é biscoito, lá é bolacha.; É a preguiça ou a cabeça grande?; É que eu não posso esconder, né? Minha cabeça é gigante, menino.;  Eu tenho cabeça grande, é uma coincidência. Não é que todo mundo lá é pobre. Não é que todo mundo lá vem pro Rio de Janeiro em busca de emprego. Coincidências existem.",,"O humorista, nordestino, brinca com os estereótipos frequentemente associados aos nordestinos, como ter a cabeça grande, ser pobre e migrar para o Rio de Janeiro em busca de emprego. Em tom irônico, ele diz que, apesar de todos esses clichês, o fato de ele se encaixar neles é apenas uma grande coincidência. Ele também diz se sentir um Trakinas, num lugar chamado de biscoito, noutro de bolacha, pois para uns ele é reduzido a um ""paraíba"", para outros ""baiano"".",,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,,,5
https://www.youtube.com/shorts/tWbpnKXzRh4?feature=share,Ceará,"Delegacia do Quito... Quito DP, é? Não, do Quito dos Infernos. Seu delegado, o meu marido saiu de manhãzinha pra comprar feijão e até agora não voltou. Delegado, o que é que eu faço? Faça o miojo.",Programa humorístico,,,"Não, do Quito dos Infernos.; Faça o miojo.",,O texto apresenta um personagem grosseiro que responde as perguntas de forma sarcástica.,,Não,Não,Não,Sim,Não,Não,Sim,Não,,,5
https://www.youtube.com/shorts/qYMOmqAj6_0?feature=share,Sergipe,"Então tem todas as logísticas e tem muita coisa que perguntam muito. Fazem, ih, e os hormônios? Meus hormônios já estão dando certo, já peço foto de agora. Já deixo a tampa da privada levantada, chego no bar e falo Sabe aquela mulher ali, Catarina? Torei. Nunca vi Catarina Não sei nem quem é Catarina. Catarina dorme e acorda pensando, nossa, quem é João Bubis? Não sei.",Stand-up,O humorista estava passando por um processo de transição de gênero.,,"já peço foto de agora. Já deixo a tampa da privada levantada, chego no bar e falo Sabe aquela mulher ali, Catarina? Torei. Nunca vi Catarina Não sei nem quem é Catarina. Catarina dorme e acorda pensando, nossa, quem é João Bubis? Não sei.",,"O humorista, a contar sobre seu processo de transição de gênero, lança uma crítica sobre hábitos comuns, mas deploráveis, de homens.",,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,,,5
https://www.youtube.com/shorts/7TiMIWL_5eU?feature=share,Pernambuco,"Copa do Mundo aqui, ó. Oxe, foi um monte. Qual jogador mais católico? É o Di Maria. Mas a parada impressionante que eu achei na Copa, assim, que eu percebi, é que os estádios são muito limpinhos, né, véi? Você não vê lixo, assim. Mas também a galera não consegue ver o lixo no chão, que já quer catar.",Stand-up,,,"É o Di Maria.; Mas também a galera não consegue ver o lixo no chão, que já quer catar.",,O humorista faz um trocadilho relacionando o jogador Di Maria com a crença mariana da fé católica. Depois faz uma crítica aos espectadores brasileiros que catavam lixo do chão durante os jogos da Copa do Mundo no Brasil. ,,Sim,Sim,Não,Sim,Não,Não,Sim,Não,,,5
https://www.youtube.com/shorts/7fFP33e0gpE?feature=share,Piauí,"Final de ano é tão bom né? Final de ano é bom porque tem Natal. Natal é coisa que, poxa, Natal do rico é bom. Por quê? Porque a maior dificuldade do rico é colocar a estrela lá em cima da árvore de Natal de 2 metros e meio de altura. Aí o que é que o pai faz? Pega o filho no braço, porque é lindo o menino colocando a estrela em cima. O pai chama o filho, se ajoelha perto dele e fala assim Jared, pega a estrela Jared. Coloca lá em cima. Aí o pai pega o Jared e estende ele pra lá. Aí o Jared pega a estrela e coloca lá no topo da árvore. Meu Deus, uma cena tão linda. Parece um comercial da Coca-Cola. O pobre, o pobre pra montar a árvore vem com uma caixa de sapato desse tamanho. Quando lava a caixa de sapato tem aquele cheiro de naftalina que sobe. Essas coisas quem guarda é vó. E vó gosta de sair espalhando umas pedrinhas de naftalina pra poder a casa ficar com cheiro de naftalina. Pra não feder as coisas, vó bota naftalina no guarda-roupa dela. Se você parar pra prestar atenção, toda vó tem um cheirinho de naftalina.",Vídeo roteirizado,Coca-cola é uma marca de refrigerantes que costuma fazer comerciais natalinos.,,"Porque a maior dificuldade do rico é colocar a estrela lá em cima da árvore de Natal de 2 metros e meio de altura.; Parece um comercial da Coca-Cola.; Quando lava a caixa de sapato tem aquele cheiro de naftalina que sobe.; Se você parar pra prestar atenção, toda vó tem um cheirinho de naftalina.",,"O humorista faz uma comparação divertida entre as comemorações de Natal dos ricos e dos pobres. Brinca que a maior dificuldade dos ricos é colocar a estrela no topo da árvore gigantesca, encenando quase um comercial natalino da Coca-Cola. Já os pobres reutilizam caixas de sapato como se fossem caixas de presente, todas impregnadas com cheiro de naftalina, só para garantir que nada fique fedendo. Por fim, conclui de maneira bem-humorada que toda avó tem aquele característico cheirinho de naftalina.",,Sim,Sim,Não,Não,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/vKOXN6KsU1w?feature=share,Bahia,"Na escola pública tem um momento que define o resto do dia do estudante, que é o recreio. Porque no recreio é servida a merenda. E o pessoal do colégio particular pode estar se questionando agora. Oxi, mas eu compro minha merenda. Mas na escola pública não existe a possibilidade de escolha. Existe somente a opção, se alimentar ou não. Com o que? Com o que foi oferecido. E isso gera certa revolta nos meninos, por bem e por mal. Porque às vezes é uma refeição interessante, entendeu? Um cachorro quente, o menino gosta. Um feijão tropeiro, porra, você ouve fogos. Feijão tropeiro, você não precisa nem ir lá ver o que é que está servindo. Você ouve da sala dos professores, você ouve uma voz assim, lá do fundo, assim, ó. Aê, desgraça! É feijão tropeiro no dia. O pessoal da escola pública rindo aqui, ó. Pessoal da escola particular agora está pensando assim, nossa, feijão tropeiro? Às dez da manhã? Como assim?",Stand-up,,,"Existe somente a opção, se alimentar ou não. Com o que? Com o que foi oferecido.; Aê, desgraça! É feijão tropeiro no dia.; Pessoal da escola particular agora está pensando assim, nossa, feijão tropeiro? Às dez da manhã? Como assim?",,"O humorista brinca que, ao contrário de quem estuda em escola particular e precisa comprar o lanche, na escola pública as opções se resumem a duas: comer ou passar fome. Ele conta que, dependendo do cardápio do dia, dava para ouvir a comemoração dos alunos já da sala dos professores, especialmente quando serviam feijão tropeiro, que todos gostavam. Por fim, ironiza ao imaginar alguém de escola particular se perguntando, naquele momento, como alguém consegue comer feijão tropeiro às dez da manhã, um horário nada convencional para esse prato.",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,,Não acho que ironia esteja inclusa na piada,5
https://www.youtube.com/shorts/Zmua6tVeijE?feature=share,Rio Grande do Norte,"Teve um cara que eu peguei numa festa assim, saí numa festa, e ele ficou puxando meu pescoço muito pra tentar me beijar. Eu tava dirigindo aqui, ele puxando meu pescoço pra me beijar. Aí outra vez, era bonito, mas eu tava trabalhando o dia. E aí... Eu fiz, oi, tá tudo bem? Aí ele viu que, assim, que eu tava estranhando e parou assim e fez... Desculpa, desculpa, achei que era o meu namorado, Gabriel. Falei, não, você tá no Uber. Falei, mas você é solteiro? Sou, mas você não, Gabriel, vou falar pra ele.",Stand-up,,,"era bonito, mas eu tava trabalhando o dia.; Falou, mas você é solteiro? Sou, mas você não. Gabriel, vou falar pra ele.",,"O humorista narra a situação inusitada em que um passageiro, ao entrar em seu carro pelo aplicativo Uber, começou a flertar com ele, mesmo estando em um relacionamento. Ele diverte ao admitir que até achou o rapaz bonito, mas era dia de trabalho e não podia perder o foco. Para completar, brinca que ameaçou contar tudo para o namorado dele, o Gabriel, sobre a tentativa de traição.",,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,,Não acho que ironia esteja inclusa na piada,5
https://www.youtube.com/shorts/D4g6rIUvW4A?feature=share,Pernambuco,"Ocultismo. Ah, mano, meu pai tinha um amigo. Obrigado por esse amigo, que ele me salvou agora. Meu pai tinha um amigo, mano. Acho que ele já faleceu, coitado. O nome dele era Lula. Aí ele era meio assim, né, meio cigano e pá, tá ligado? Aí ele uma vez olhou assim pra mim. Eu era uma criança, acho que eu tinha uns sete anos. Ele olhou assim pra mim e falou assim, olha que menino lindo. Pena que vai morrer aos 13 anos. Mano, minha vida é outra depois disso. Anseiosíssimo, cresci. Aí, porra, passei dos 13, né, fiquei feliz e pá, passei o futuro conversando. Aí tem um amigo também que é esotérico, né. Aí eu falei, porra, ele contou essa história, né. Ele, porra, não, mas às vezes é invertido. É 31. E eu tô com 30, né. Rezem por mim.",Stand-up,,,"Pena que vai morrer aos 13 anos. Mano, minha vida é outra depois disso. Anseiosíssimo, cresci. ; não, mas às vezes é invertido. É 31. E eu tô com 30, né. Rezem por mim.",,"O humorista diverte ao contar que um amigo do seu pai profetizou que ele morreria aos 13 anos, o que o deixou ansioso durante toda a infância. Quando finalmente completou 13 e percebeu que ainda estava vivo, achou que tinha escapado do destino. No entanto, outro amigo sugeriu que a previsão poderia estar invertida, significando 31 anos em vez de 13. Agora, com 30 anos, ele pede pra que rezem por ele, pois está prestes a descobrir se a profecia era verdadeira.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/G2O4az3jX54?feature=share,Pernambuco,"Como é seu nome, meu amigo? Alex Alex, vê só Alex, me ajuda num experimento aqui. Só o Alex Bate palma, tá certo? Só o Alex. Bate palma, Alex. Ah, teu nome é Alex? Olha, existem mais Alexs no mundo. Eu pensava que estar com... Teu é Alex também? Meu Deus E qual é o plural de Alex? Alexia, né? Alexia bata palma, Alexia.",Stand-up,,,"Alexia, né? Alexia bata palma, Alexia.",,"O humorista faz uma relação divertida entre o plural de Alex, que ele acha ser ""Alexias"", e a Alexa, IA da Amazon, e emite um comando.",,Sim,Não,Sim,Sim,Sim,Não,Não,Não,,,5
https://www.youtube.com/shorts/FIgUppWjObY?feature=share,Pernambuco,"Eu tinha um amigo que ele tinha tudo na porra da pochete, tudo, tudo. Tinha uma roda de amigo assim, conversando, a pessoa falava Caralho, comprei a porra de cigarro e esqueci o isqueiro. Ele, shhh. E esse aqui, não funciona não? Outro dia já, essa porra, a gente aqui conversando, cara. Seria massa um baralho, né, pra gente jogar aqui. Ele, ha, ha, ha. E esse aqui, novinho. Até que um dia a galera falou, não é possível que esse bicho tenha tudo nessa porra dessa pochete. A gente vai pegar ele hoje. Todo mundo na roda. Aí um amigo meu falou, porra, os amigos reunidos. Seria do caralho agora, uma churrasqueira, hein. E todo mundo virou pra ele. Aí ele, calmamente abriu a pochete. Tirou uma chave. Pega ali no porta-mala.",Stand-up,,,"Aí ele, calmamente abriu a pochete. Tirou uma chave. Pega ali no porta-mala.",,"O humorista conta que seus amigos decidiram testar um colega que sempre tinha de tudo na pochete. Para isso, comentaram, de forma casual, que precisavam de uma churrasqueira enquanto ele estava por perto. Para a surpresa de todos, ele simplesmente tirou a chave do carro da pochete e disse: ""Pega ali no porta-mala.""",,Sim,Não,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/oO3gSgfTVTI?feature=share,Sergipe,"Eu tive a sensação de que eu não estava no corpo certo. Eu me via no corpo de Caio Castro. Só que quando eu olhava no espelho, parecia Ronaldo.",Stand-up,,Explicaria quem é Caio Castro e Ronaldo e as formas físicas de ambos,"Só que quando eu olhava no espelho, parecia Ronaldo.",,"O humorista cria um contraste de ideias ao afirmar que se sente como o ator Caio Castro, conhecido por interpretar alguns galãs de novela, mas  que ao se olhar no espelho enxerga o Ronaldo, um jogador que apesar de ter jogado futebol não possui um corpo tão definido.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/5Zvu-4G0uRM?feature=share,Maranhão,"Esse vídeo vai ser postado. Nós estamos no loop. Enquanto o Matheus não patrocinar, nós não para. Tá na mão de vocês! Eu me calo por qualquer duas cesta básica. Realiza meu sonho, quer ir na fila com carrinho que eu só vou em 10 volumes?",Stand-up,,,"Enquanto o Matheus não patrocinar, nós não para.; Eu me calo por qualquer duas cesta básica. Realiza meu sonho, quer ir na fila com carrinho que eu só vou em 10 volumes?",,O humorista conta de forma irônica que não vai parar o stand-up enquanto não for patrocinado ou alguém ajudar ele com a feira.,Incluiria: O humorista também cita o fato de ir apenas no caixa de 10 volumes e nunca fazer feira com o carrinho de compras por não ter dinheiro suficiente.,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Incluiria sarcasmo por causa do final da piada,,5
https://www.youtube.com/shorts/ltSdjZCiv70?feature=share,Pernambuco,"E vocês viram quem foi que se converteu agora? Léo Stronda, pivete! Pra quem não sabe quem é Léo Stronda, é aquele... Que... Hum... É varão! Agora ele é varão de verdade! Que na verdade ele tava procurando uma religião, sabe? Tipo, ah, foi pro islamismo, mas não deu. Por quê? A concorrência tava grande pra ser uma bomba! E o pastor tava pregando em inglês. Tem uma passagem que fala que Jesus é o caminho, a verdade e a... Aleluia! O pastor dizia que Jesus is the way. Jesus is the truth. Ele ficou só com Jesus is the whey. Jesus is the whey? Yes, Jesus is the way. Aí ele, I love whey. Do you love you way? Yes! Então, tu, I love Jesus. Yes, I love Jesus. I love Jesus.",Stand-up,"Leonardo Schulz Cardoso, também conhecido como Leo Stronda, é um fisiculturista brasileiro.",,"A concorrência tava grande pra ser uma bomba!; Ele ficou só com Jesus is the way.; Ele ficou só com Jesus is the whey. Jesus is the whey? Yes, Jesus is the way. Aí ele, I love whey.",,"O humorista brinca que o fisiculturista Léo Stronda se tornou crente depois de buscar uma religião, mas o islamismo não deu certo para ele, já que lá já tinha muita ""bomba"", e não havia espaço para mais um ""bombado"". Ele ainda faz um trocadilho com ""way"" e ""whey"", dizendo que, ao ouvir a frase ""Jesus is the way"", Léo entendeu como ""Jesus is the whey"" e, empolgado, decidiu abraçar o cristianismo.",,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,,,5
